EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:00:37"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal100_cofF1
TimeSeries,new_data_weights_19742100_seal100_codF1
StartYear,1974

Data,FIB

Year,Value
1974,0.01425048
1975,0.140598
1976,0.1826264
1977,0.2511439
1978,0.2122734
1979,0.2475576
1980,0.2912392
1981,0.3049421
1982,0.3014962
1983,0.3545106
1984,0.4348274
1985,0.3284346
1986,0.2791098
1987,0.2291059
1988,0.04017442
1989,0.08139393
1990,0.08204602
1991,0.07112595
1992,0.1193844
1993,0.2769129
1994,0.2500224
1995,0.2358243
1996,0.220899
1997,0.1161531
1998,0.2022718
1999,0.2301843
2000,0.2030845
2001,0.1446997
2002,0.1543811
2003,0.1527147
2004,0.1270267
2005,0.03436456
2006,0.06459259
2007,0.06244923
2008,0.09241611
2009,0.1478791
2010,0.0001243072
2011,-0.05939012
2012,-0.07943834
2013,-0.05905676
2014,-0.03385114
2015,0.03641359
2016,-0.004886392
2017,0.002110554
2018,0.02309376
2019,-0.02052207
2020,-0.03023347
2021,-0.0198937
2022,-0.007943233
2023,0.01607555
2024,0.06081434
2025,0.0501101
2026,0.05117682
2027,0.04227955
2028,0.03411948
2029,0.04660613
2030,0.03416857
2031,0.05216677
2032,0.1392959
2033,0.1358271
2034,0.1306868
2035,0.1450741
2036,0.05967321
2037,0.1537711
2038,0.1394881
2039,0.192341
2040,0.2414374
2041,0.1554442
2042,0.2034119
2043,0.2067217
2044,0.1787564
2045,0.2477941
2046,0.2601662
2047,0.2709936
2048,0.3173393
2049,0.3160875
2050,0.3044609
2051,0.2432143
2052,0.2503771
2053,0.2176068
2054,0.2470424
2055,0.3194235
2056,0.2700916
2057,0.4128438
2058,0.3629186
2059,0.2937479
2060,0.3189228
2061,0.2848429
2062,0.325862
2063,0.3212189
2064,0.366804
2065,0.3073131
2066,0.3995527
2067,0.3249191
2068,0.3594106
2069,0.3669448
2070,0.3214816
2071,0.3428363
2072,0.3215537
2073,0.3348216
2074,0.3501442
2075,0.4084784
2076,0.4221309
2077,0.4351473
2078,0.5409351
2079,0.4518892
2080,0.4459872
2081,0.4395476
2082,0.3896752
2083,0.4294542
2084,0.355479
2085,0.4222246
2086,0.4035294
2087,0.5256448
2088,0.4831066
2089,0.5842125
2090,0.6094996
2091,0.6181136
2092,0.6529353
2093,0.5179431
2094,0.6060087
2095,0.3949503
2096,0.4397649
2097,0.4274779
2098,0.305982
