EwEVersion,"6.5.13829.0 (compiled 2016-05-17)"
Date,"2016-09-06 18:44:30"
ModelName,Baltic_Proper-SEALS
EcosimScenario,Proper1_SealVuln100_19742100_seal0_cofF1
TimeSeries,new_data_weights_19742100_BAU_WAR1_codF1_seal0
StartYear,1974

Data,FIB

Year,Value
1974,0.01425048
1975,0.140598
1976,0.1826264
1977,0.2511439
1978,0.2122734
1979,0.2475576
1980,0.2912392
1981,0.3049421
1982,0.3014962
1983,0.3545106
1984,0.4348274
1985,0.3284346
1986,0.2791098
1987,0.2291059
1988,0.04017442
1989,0.08139393
1990,0.08204602
1991,0.07112595
1992,0.1193844
1993,0.2769129
1994,0.2500224
1995,0.2358243
1996,0.220899
1997,0.1161531
1998,0.2022718
1999,0.2301843
2000,0.2030845
2001,0.1446997
2002,0.1543811
2003,0.1527147
2004,0.1270267
2005,0.03436456
2006,0.06459259
2007,0.06244923
2008,0.09241611
2009,0.1478791
2010,0.0001243072
2011,-0.05939012
2012,-0.07943834
2013,-0.05905676
2014,0.00617478
2015,0.007583994
2016,-0.0015074
2017,0.009532091
2018,0.02917143
2019,-0.01745662
2020,-0.02610202
2021,-0.01712214
2022,-0.007031193
2023,0.01615859
2024,0.06029367
2025,0.05007112
2026,0.0518734
2027,0.04365624
2028,0.03634705
2029,0.0494819
2030,0.03575857
2031,0.05332318
2032,0.139355
2033,0.1360636
2034,0.1308683
2035,0.1468922
2036,0.061994
2037,0.1566921
2038,0.1382889
2039,0.1903206
2040,0.2433182
2041,0.1555846
2042,0.2048005
2043,0.2080756
2044,0.1832715
2045,0.2510787
2046,0.2616226
2047,0.2746597
2048,0.3202814
2049,0.3177285
2050,0.3081196
2051,0.2461761
2052,0.2548534
2053,0.2215075
2054,0.2509525
2055,0.3217123
2056,0.2687654
2057,0.4131519
2058,0.3608481
2059,0.2908983
2060,0.3223245
2061,0.3215301
2062,0.3438985
2063,0.3518988
2064,0.3530642
2065,0.3110422
2066,0.3828049
2067,0.274328
2068,0.3475997
2069,0.2589328
2070,0.2810718
2071,0.3212048
2072,0.2883629
2073,0.3439569
2074,0.3443227
2075,0.42443
2076,0.4327954
2077,0.4352029
2078,0.5528566
2079,0.4480846
2080,0.4483697
2081,0.4444245
2082,0.3983553
2083,0.4365902
2084,0.4003997
2085,0.4501392
2086,0.3889709
2087,0.53873
2088,0.4156768
2089,0.5468997
2090,0.5793502
2091,0.604918
2092,0.6377957
2093,0.5121889
2094,0.6093277
2095,0.384764
2096,0.4498677
2097,0.438874
2098,0.3176995
